ID,Start_Date,End_Date,Possible_Credit,Credit_Type,Course_Name,School_Year,Term,Status
4817335,2/5/2024,4/3/2024,0.5,MTH,"Geometry, Virt (Edg)-A",23-24,Q3,
4816436,2/6/2024,6/8/2024,0.5,ART,Band II-B,23-24,S2,
4816435,2/6/2024,6/8/2024,0.5,MTH,Algebra I-B,23-24,S2,
4820892,2/7/2024,6/8/2024,0.5,ELA,"ELA I (Gr 9), Virt (Edg)-A",23-24,S2,
4820893,2/7/2024,6/4/2024,0.5,MTH,"Algebra I, Virt (Edg)-A",23-24,S2,Dropped
4820209,2/7/2024,6/8/2024,0.5,SCI,Next Gen Earth and Space Science-B,23-24,S2,
4820263,2/7/2024,6/8/2024,0.5,ELA,"ELA II (Gr 10), Virt (Edg)-A",23-24,S2,
4820262,2/8/2024,6/8/2024,0.5,ELA,English Lang Arts III (Gr 11)-B,23-24,S2,
4832816,2/29/2024,3/21/2024,0.5,ELA,"ELA II (Gr 10), Virt (Edg)-B",23-24,S2,Dropped
4839610,3/13/2024,4/24/2024,0.5,ART,"Art History, Virt (Edg)-A",23-24,YR,Dropped
4839761,3/13/2024,4/24/2024,0.5,ART,"Art History, Virt (Edg)-B",23-24,YR,Dropped
4843175,3/21/2024,4/3/2024,0.5,ELA,"ELA II (Gr 10), Virt (Edg)-B",23-24,S2,Dropped
4846204,4/1/2024,6/8/2024,0.5,ART,Visual Arts - 2D-B,23-24,S2,
4844693,4/3/2024,4/30/2024,0.5,ART,Band I-B,23-24,Q4,Dropped
4842703,4/3/2024,6/8/2024,0.5,SS,Civics,23-24,Q4,
4842702,4/3/2024,6/8/2024,0.5,MTH,Algebra I-A,23-24,Q4,
4842707,4/3/2024,4/6/2024,0.5,SCI,Next Gen Biology-A,23-24,Q4,Dropped
4842704,4/3/2024,6/8/2024,0.5,SS,World Hist and Geography-B,23-24,Q4,
4842705,4/3/2024,6/8/2024,0.5,MTH,Geometry-A,23-24,Q4,
4842706,4/3/2024,6/8/2024,0.5,ELA,English Lang Arts III (Gr 11)-B,23-24,Q4,
4845570,4/3/2024,5/10/2024,0.5,ELA,"ELA II (Gr 10), Virt (Edg)-B",23-24,Q4,Dropped
4845571,4/3/2024,6/8/2024,0.5,MTH,"Geometry, Virt (Edg)-A",23-24,Q4,
4845572,4/3/2024,6/8/2024,0.5,SCI,Next Gen Earth and Space Science-A,23-24,Q4,
4845573,4/3/2024,6/8/2024,0.5,SS,World Hist and Geography-A,23-24,Q4,
4845625,4/3/2024,6/8/2024,0.5,MTH,"Algebra I, Virt (Edg)-B",23-24,Q4,
4845627,4/3/2024,6/8/2024,0.5,MTH,Algebra I-A,23-24,Q4,
4845628,4/3/2024,6/8/2024,0.5,SS,U.S. History & Geography-B,23-24,Q4,
4845629,4/3/2024,6/8/2024,0.5,SCI,Next Gen Earth and Space Science-B,23-24,Q4,
4845142,4/3/2024,5/17/2024,0.5,ELA,"ELA II (Gr 10), Virt (Edg)-B",23-24,Q4,Dropped
4845143,4/3/2024,6/8/2024,0.5,SS,World Hist and Geography-B,23-24,Q4,
4845462,4/3/2024,5/6/2024,0.5,SCI,Next Gen Biology-A,23-24,Q4,Dropped
4845141,4/3/2024,6/8/2024,0.5,LANG,"Spanish II, Virt (Edg)-A",23-24,Q4,
4850263,4/5/2024,6/8/2024,0.5,ELA,English Lang Arts III (Gr 11)-A,23-24,Q4,
4856243,4/17/2024,6/8/2024,0.5,MTH,"Geometry, Virt (Edg)-A",23-24,YR,
4857568,4/23/2024,6/8/2024,0.5,PE,Physical Education,23-24,S2,
4857945,4/24/2024,6/8/2024,0.5,ELA,"ELA I (Gr 9), Virt (Edg)-B",23-24,YR,
4860086,5/6/2024,6/8/2024,0.5,SCI,Next Gen Biology-B,23-24,Q4,
4861342,5/10/2024,6/8/2024,0.5,ELA,"ELA III (Gr 11), Virt (Edg)-A",23-24,Q4,
4862624,5/17/2024,6/8/2024,0.5,ELA,"ELA III (Gr 11), Virt (Edg)-B",23-24,Q4,
4947160,6/24/2024,7/27/2024,0.5,ELA,"ELA II (Gr 10), Virt (Edg)-A",23-24,YR,
4947162,6/24/2024,7/27/2024,0.5,ELA,"ELA II (Gr 10), Virt (Edg)-B",23-24,YR,
4951953,6/24/2024,7/27/2024,0.5,MTH,"Geometry, Virt (Edg)-B",23-24,YR,
4953118,6/24/2024,7/27/2024,0.5,SCI,"Physics, Virt (Edg)-B",23-24,YR,
4942896,6/24/2024,7/20/2024,0.5,SS,"World Hist and Geo, Virt (Edg)-A",23-24,YR,Dropped
4942897,6/24/2024,7/20/2024,0.5,SCI,"Next Gen Physical Science, Virt (Edg)-B",23-24,YR,Dropped
4919564,6/24/2024,7/27/2024,0.5,LANG,"Spanish II, Virt (Edg)-A",23-24,YR,
4919566,6/24/2024,7/25/2024,0.5,SCI,"Earth Science, Virt (Edg)-A",23-24,YR,Dropped
4919567,6/24/2024,7/27/2024,0.5,MTH,"Geometry, Virt (Edg)-B",23-24,YR,
4956069,6/24/2024,6/25/2024,0.5,SCI,"Biology, Virt (Edg)-B",23-24,YR,Dropped
4979306,6/24/2024,7/27/2024,0.5,SCI,"Biology, Virt (Edg)-B",23-24,YR,
4979305,6/24/2024,7/27/2024,0.5,LANG,"Spanish I, Virt (Edg)-A",23-24,YR,
4949200,6/24/2024,7/20/2024,0.5,ELA,"ELA II (Gr 10), Virt (Edg)-B",23-24,YR,Dropped
4949201,6/24/2024,7/17/2024,0.5,ELA,"ELA I (Gr 9), Virt (Edg)-A",23-24,YR,Dropped
4962396,6/24/2024,7/19/2024,0.5,MTH,"Personal Finance, Virt (Edg)",23-24,YR,Dropped
4904871,6/24/2024,7/19/2024,0.5,ELA,"ELA IV (Gr 12), Virt (Edg)-A",23-24,YR,Dropped
4975349,6/24/2024,7/27/2024,0.5,MTH,"Geometry, Virt (Edg)-B",23-24,YR,
4975346,6/24/2024,7/27/2024,0.5,ELA,"ELA II (Gr 10), Virt (Edg)-A",23-24,YR,
4942754,6/24/2024,7/27/2024,0.5,ELA,"ELA II (Gr 10), Virt (Edg)-A",23-24,YR,
4942753,6/24/2024,7/27/2024,0.5,SS,"Civics, Virt (Edg)",23-24,YR,
4950406,6/24/2024,7/27/2024,0.5,MTH,"Geometry, Virt (Edg)-A",23-24,YR,
4950407,6/24/2024,7/27/2024,0.5,SCI,"Biology, Virt (Edg)-A",23-24,YR,
4991395,6/27/2024,7/27/2024,0.5,SS,"U.S. Hist & Geo, Virt (Edg)-A",23-24,YR,
5032395,7/16/2024,7/27/2024,0.5,MTH,"Algebra II, Virt (Edg)-B",23-24,YR,
5038226,7/17/2024,7/18/2024,0.5,SCI,"Next Gen Physical Science, Virt (Edg)-A",23-24,YR,Dropped
5058442,7/19/2024,7/23/2024,0.5,SCI,"Next Gen Earth and Space, Virt (Edg)-B",23-24,YR,Dropped
5058461,7/19/2024,7/27/2024,0.5,SCI,"Next Gen Physical Science, Virt (Edg)-B",23-24,YR,
5050635,7/19/2024,7/27/2024,0.5,SCI,"Biology, Virt (Edg)-B",23-24,YR,
5050636,7/19/2024,7/27/2024,0.5,SS,"World Hist and Geo, Virt (Edg)-B",23-24,YR,
5092901,7/19/2024,7/27/2024,0.5,SCI,"Next Gen Physical Science, Virt (Edg)-A",23-24,YR,
5101595,7/23/2024,7/27/2024,0.5,MTH,"Algebra I, Virt (Edg)-A",23-24,YR,
5067136,8/26/2024,1/16/2025,0.5,MTH,Algebra I-A,24-25,S1,
5067137,8/26/2024,1/16/2025,0.5,PE,Physical Education,24-25,S1,
5067138,8/26/2024,1/16/2025,0.5,SCI,Next Gen Biology-A,24-25,S1,
5058939,8/26/2024,1/16/2025,0.5,OTHER,CTE Bus Adm Mgmt and Ops I-A,24-25,S1,
5058942,8/26/2024,1/16/2025,0.5,ELA,English Lang Arts I (Gr 9)-A,24-25,S1,
5058943,8/26/2024,1/16/2025,0.5,SS,U.S. History & Geography-A,24-25,S1,
5390665,8/26/2024,1/16/2025,0.5,OTHER,Introduction to Computer Technology-A,24-25,S1,
5283923,8/26/2024,1/16/2025,0.5,MTH,Geometry-A,24-25,S1,
5283786,8/26/2024,1/16/2025,0.5,PE,Health Education,24-25,S1,
5283500,8/26/2024,1/16/2025,0.5,ELA,English Lang Arts II (Gr 10)-A,24-25,S1,
5284086,8/26/2024,1/16/2025,0.5,SCI,Next Gen Biology-A,24-25,S1,
5283878,8/26/2024,1/16/2025,0.5,SS,Civics,24-25,S1,
5234459,8/26/2024,1/16/2025,0.5,PE,Team Sports-A,24-25,S1,
5234460,8/26/2024,1/16/2025,0.5,MTH,Pre-Calculus-A,24-25,S1,
5234711,8/26/2024,9/6/2024,0.5,ELA,English Lang Arts IV (Gr 12)-A,24-25,S1,Dropped
5234715,8/26/2024,11/4/2024,0.5,ELA,"ELA I (Gr 9), Virt (Edg)-B",24-25,S1,Dropped
5234718,8/26/2024,6/11/2025,0.5,MTH,"Algebra I, Virt (Edg)-B",24-25,YR,
5234713,8/26/2024,1/16/2025,0.5,OTHER,Digital Electronics-A,24-25,S1,
5234714,8/26/2024,9/6/2024,0.5,ART,Yearbook-A,24-25,S1,Dropped
5234716,8/26/2024,6/11/2025,0.5,ELA,"ELA II (Gr 10), Virt (Edg)-A",24-25,YR,
5234717,8/26/2024,6/11/2025,0.5,ELA,"ELA II (Gr 10), Virt (Edg)-B",24-25,YR,
5347502,8/26/2024,1/16/2025,0.5,MTH,Statistics-A,24-25,S1,
5347498,8/26/2024,1/16/2025,0.5,OTHER,"Career Preparation, JAG-A",24-25,S1,
5347493,8/26/2024,1/16/2025,0.5,LANG,Spanish I-A,24-25,S1,
5347497,8/26/2024,1/16/2025,0.5,OTHER,Music and Media Production I-A,24-25,S1,
5347500,8/26/2024,1/16/2025,0.5,ELA,English Lang Arts IV (Gr 12)-A,24-25,S1,
5347490,8/26/2024,1/16/2025,0.5,ART,Yearbook-A,24-25,S1,
5094590,8/26/2024,1/16/2025,0.5,SS,World Hist and Geography-A,24-25,S1,
5094591,8/26/2024,1/16/2025,0.5,ART,Visual Arts - Comprehensive-A,24-25,S1,
5094580,8/26/2024,1/16/2025,0.5,SCI,Next Gen Earth and Space Science-A,24-25,S1,
5094581,8/26/2024,1/16/2025,0.5,ELA,English Lang Arts III (Gr 11)-A,24-25,S1,
5094583,8/26/2024,9/11/2024,0.5,MTH,Algebra II-A,24-25,S1,Dropped
5118703,8/26/2024,1/16/2025,0.5,OTHER,Study Skills (Gr 9-12)-A *,24-25,S1,
5480419,8/26/2024,9/4/2024,0.5,ART,Introduction to the Theater-A,24-25,S1,Dropped
5480135,8/26/2024,1/16/2025,0.5,ELA,English Lang Arts IV (Gr 12)-A,24-25,S1,
5480128,8/26/2024,9/4/2024,0.5,OTHER,Leadership-A,24-25,S1,Dropped
5480147,8/26/2024,9/4/2024,0.5,PE,Health Education,24-25,S1,Dropped
5480132,8/26/2024,9/4/2024,0.5,SCI,Next Gen Earth and Space Science-A,24-25,S1,Dropped
5480149,8/26/2024,1/16/2025,0.5,MTH,AP Statistics-A,24-25,S1,
5480845,8/26/2024,9/11/2024,0.5,ELA,English Lang Arts IV (Gr 12)-A,24-25,S1,Dropped
5480846,8/26/2024,9/11/2024,0.5,SCI,AP Biology-A,24-25,S1,Dropped
5480853,8/26/2024,9/11/2024,0.5,ART,Visual Arts - 2D-A,24-25,S1,Dropped
5472310,8/26/2024,1/16/2025,0.5,OTHER,African American History-A,24-25,S1,
4904361,8/26/2024,1/16/2025,0.5,ELA,English Lang Arts IV (Gr 12)-A,24-25,S1,
4904385,8/26/2024,1/16/2025,0.5,OTHER,GIS Certification Internship - DE EMU,24-25,S1,
4904260,8/26/2024,1/16/2025,0.5,LANG,Spanish II-A,24-25,S1,
4904259,8/26/2024,1/16/2025,0.5,PE,Health Education,24-25,S1,
4904384,8/26/2024,1/16/2025,0.5,MTH,Personal Finance-A,24-25,S1,
4912914,8/26/2024,1/16/2025,0.5,ART,Yearbook-A,24-25,S1,
5094343,8/26/2024,1/16/2025,0.5,LANG,Spanish I-A,24-25,S1,
5094333,8/26/2024,1/16/2025,0.5,MTH,Statistics-A,24-25,S1,
5094342,8/26/2024,1/16/2025,0.5,ELA,English Lang Arts IV (Gr 12)-A,24-25,S1,
5249731,8/26/2024,1/16/2025,0.5,OTHER,Forensics for Science-A,24-25,S1,
5249355,8/26/2024,1/16/2025,0.5,ART,Visual Arts - Comprehensive-A,24-25,S1,
5249327,8/26/2024,1/16/2025,0.5,LANG,Spanish IV-A,24-25,S1,
5249222,8/26/2024,8/30/2024,0.5,PE,Health Education,24-25,S1,Dropped
5249628,8/26/2024,1/16/2025,0.5,MTH,Personal Finance-A,24-25,S1,
5249441,8/26/2024,9/30/2024,0.5,ELA,English Lang Arts IV (Gr 12)-B,24-25,S1,Dropped
5250277,8/26/2024,1/16/2025,0.5,OTHER,Computer Science Principles-A,24-25,S1,
5197071,8/26/2024,10/29/2024,0.5,MTH,"Personal Finance, Virt (Edg)",24-25,Q1,
5197064,8/26/2024,10/29/2024,0.5,MTH,Geometry-A,24-25,Q1,
5197065,8/26/2024,10/29/2024,0.5,MTH,Personal Finance-A,24-25,Q1,
5197066,8/26/2024,10/29/2024,0.5,MTH,Algebra II-A,24-25,Q1,
5197070,8/26/2024,10/29/2024,0.5,OTHER,Study Skills (Gr 9-12)-A *,24-25,YR,Dropped
5197069,8/26/2024,10/29/2024,0.5,ELA,English Lang Arts IV (Gr 12)-A,24-25,Q1,
5197067,8/26/2024,10/29/2024,0.5,SS,World Hist and Geography-B,24-25,Q1,
4897353,8/26/2024,1/16/2025,0.5,ELA,AP English Literature and Comp-A,24-25,S1,
4886507,8/26/2024,8/28/2024,0.5,OTHER,AP Computer Science Principles-A,24-25,S1,Dropped
4886455,8/26/2024,1/16/2025,0.5,ART,AP Art History-A,24-25,S1,
4897474,8/26/2024,1/16/2025,0.5,OTHER,AP Research-A,24-25,S1,
4886236,8/26/2024,1/16/2025,0.5,OTHER,AP African American Studies - A,24-25,S1,
5094348,8/26/2024,1/16/2025,0.5,MTH,Statistics-A,24-25,S1,
5310487,8/26/2024,10/29/2024,0.5,MTH,"Geometry, Virt (Edg)-A",24-25,Q1,
5310484,8/26/2024,9/24/2024,0.5,ELA,"ELA III (Gr 11), Virt (Edg)-A",24-25,Q1,Dropped
5310486,8/26/2024,10/29/2024,0.5,SS,World Hist and Geography-A,24-25,Q1,
5310482,8/26/2024,10/29/2024,0.5,LANG,Spanish II-A,24-25,Q1,
4910662,8/26/2024,1/16/2025,0.5,ELA,AP English Literature and Comp-A,24-25,S1,
4913087,8/26/2024,9/8/2024,0.5,ART,Art History-A,24-25,S1,Dropped
4913092,8/26/2024,9/5/2024,0.5,PE,Physical Education,24-25,S1,Dropped
5347274,8/26/2024,1/16/2025,0.5,MTH,Personal Finance-A,24-25,S1,
5347177,8/26/2024,9/4/2024,0.5,ART,Visual Arts - 3D-A,24-25,S1,Dropped
5347194,8/26/2024,1/16/2025,0.5,PE,Health Education,24-25,S1,
5483549,8/26/2024,1/16/2025,0.5,OTHER,Sociology of Sports,24-25,S1,
5193852,8/26/2024,8/30/2024,0.5,OTHER,CTE Fin and Fin Mgmt Srv I-A,24-25,S1,Dropped
5193845,8/26/2024,1/16/2025,0.5,MTH,Statistics-A,24-25,S1,
5193739,8/26/2024,1/16/2025,0.5,PE,Health Education,24-25,S1,
5193843,8/26/2024,1/16/2025,0.5,ELA,English Lang Arts IV (Gr 12)-A,24-25,S1,
5483548,8/26/2024,10/15/2024,0.5,OTHER,AP Psychology-A,24-25,S1,Dropped
4915952,8/26/2024,1/16/2025,0.5,LANG,French I-A,24-25,S1,
4915958,8/26/2024,1/16/2025,0.5,ELA,English Lang Arts IV (Gr 12)-A,24-25,S1,
4915961,8/26/2024,1/16/2025,0.5,MTH,Algebra II-A,24-25,S1,
4915955,8/26/2024,1/16/2025,0.5,MTH,Personal Finance-A,24-25,S1,
4915960,8/26/2024,1/16/2025,0.5,PE,Health Education,24-25,S1,
5340810,8/26/2024,1/16/2025,0.5,SS,Civics,24-25,S1,
5137088,8/26/2024,1/16/2025,0.5,SS,"Civics, Honors",24-25,S1,
5137089,8/26/2024,8/29/2024,0.5,MTH,Geometry-A,24-25,S1,Dropped
5137090,8/26/2024,1/16/2025,0.5,SCI,Next Gen Biology-A,24-25,S1,
5135024,8/26/2024,8/27/2024,0.5,OTHER,Intro to Advanced Manufacturing-A,24-25,S1,Dropped
5135026,8/26/2024,1/16/2025,0.5,ART,Band I-A,24-25,S1,
5135027,8/26/2024,1/16/2025,0.5,ELA,English Lang Arts II (Gr 10)-A,24-25,S1,
5418464,8/26/2024,8/27/2024,0.5,ART,Visual Arts - Comprehensive-A,24-25,S1,Dropped
5340579,8/26/2024,1/16/2025,0.5,PE,Weight Training,24-25,S1,
5263329,8/26/2024,1/16/2025,0.5,OTHER,Seminar-A,24-25,S1,
5263327,8/26/2024,1/16/2025,0.5,PE,Health Education,24-25,S1,
4902545,8/26/2024,1/16/2025,0.5,ELA,English Lang Arts IV (Gr 12)-A,24-25,S1,
4902554,8/26/2024,1/16/2025,0.5,MTH,Statistics-A,24-25,S1,
5394932,8/26/2024,1/16/2025,0.5,OTHER,OG Reading Intervention (Gr 12)-A *,24-25,S1,
5465699,8/26/2024,1/16/2025,0.5,OTHER,Contemporary World Issues-A,24-25,S1,
5460780,8/26/2024,1/16/2025,0.5,OTHER,Seminar-A,24-25,S1,
5315308,8/26/2024,1/16/2025,0.5,MTH,Algebra II-A,24-25,S1,
5315356,8/26/2024,1/16/2025,0.5,SCI,Next Gen Earth and Space Science-A,24-25,S1,
5315168,8/26/2024,1/16/2025,0.5,ELA,English Lang Arts III (Gr 11)-A,24-25,S1,
5315265,8/26/2024,1/16/2025,0.5,SS,World Hist and Geography-A,24-25,S1,
4886508,8/26/2024,9/5/2024,0.5,OTHER,AP Computer Science Principles-A,24-25,S1,Dropped
5118566,8/26/2024,9/5/2024,0.5,SCI,Next Gen Earth and Space Science-A,24-25,S1,Dropped
5118567,8/26/2024,1/16/2025,0.5,SS,World Hist and Geography-A,24-25,S1,
5118561,8/26/2024,9/4/2024,0.5,MTH,Algebra II-A,24-25,S1,Dropped
5118509,8/26/2024,9/5/2024,0.5,ELA,English Lang Arts III (Gr 11)-A,24-25,S1,Dropped
5118562,8/26/2024,9/4/2024,0.5,LANG,Spanish I-A,24-25,S1,Dropped
5458732,8/26/2024,8/30/2024,0.5,ART,Visual Arts - Comprehensive-A,24-25,S1,Dropped
5352478,8/26/2024,8/28/2024,0.5,ART,Band I-A,24-25,S1,Dropped
5245152,8/26/2024,1/16/2025,0.5,MTH,Geometry-A,24-25,S1,
4898080,8/26/2024,1/16/2025,0.5,MTH,Pre-Calculus-A,24-25,S1,
5245155,8/26/2024,1/16/2025,0.5,SCI,Physics-A,24-25,S1,
5245157,8/26/2024,1/16/2025,0.5,PE,Health Education,24-25,S1,
5245160,8/26/2024,1/16/2025,0.5,ELA,English Lang Arts III (Gr 11)-A,24-25,S1,
5245261,8/26/2024,1/16/2025,0.5,SS,World Hist and Geography-A,24-25,S1,
5070086,8/26/2024,1/16/2025,0.5,OTHER,CTE Comp Sys Ntwrk and Tele II-A,24-25,S1,
5070092,8/26/2024,1/16/2025,0.5,SCI,Environmental Science-A,24-25,S1,
5070093,8/26/2024,1/16/2025,0.5,OTHER,Digital Electronics-A,24-25,S1,
5062997,8/26/2024,1/16/2025,0.5,ELA,English Lang Arts IV (Gr 12)-A,24-25,S1,
5062998,8/26/2024,1/16/2025,0.5,OTHER,Literature Through Film-A,24-25,S1,
5062999,8/26/2024,1/16/2025,0.5,MTH,Pre-Calculus-A,24-25,S1,
5230714,8/26/2024,1/16/2025,0.5,ELA,English Lang Arts IV (Gr 12)-A,24-25,S1,
5230712,8/26/2024,1/16/2025,0.5,MTH,Personal Finance-A,24-25,S1,
5230713,8/26/2024,1/16/2025,0.5,SS,Civics,24-25,S1,
5230715,8/26/2024,1/16/2025,0.5,SCI,AP Physics 1-A,24-25,S1,
5289375,8/26/2024,6/11/2025,0.5,OTHER,Essentials Adaptive Aquatics-B,24-25,YR,
5070282,8/26/2024,1/16/2025,0.5,OTHER,CTE Dgtl MM and Info Rsrc Dsgn-A,24-25,S1,
5070283,8/26/2024,1/16/2025,0.5,OTHER,CTE Fin and Fin Mgmt Srv I-A,24-25,S1,
5063016,8/26/2024,1/16/2025,0.5,ELA,English Lang Arts III (Gr 11)-A,24-25,S1,
5063017,8/26/2024,1/16/2025,0.5,SS,World Hist and Geography-A,24-25,S1,
5063018,8/26/2024,1/16/2025,0.5,MTH,Algebra II-A,24-25,S1,
5063019,8/26/2024,1/16/2025,0.5,SCI,Physics-A,24-25,S1,
5308644,8/26/2024,10/17/2024,0.5,ELA,"ELA III (Gr 11), Virt (Edg)-B",24-25,Q1,Dropped
5308645,8/26/2024,10/29/2024,0.5,SS,World Hist and Geography-B,24-25,Q1,
5308643,8/26/2024,10/29/2024,0.5,PE,Physical Education,24-25,Q1,
5308647,8/26/2024,8/28/2024,0.5,LANG,"Spanish II, Virt (Edg)-A",24-25,Q1,Dropped
5142232,8/26/2024,9/6/2024,0.5,MTH,Personal Finance-A,24-25,S1,Dropped
5142238,8/26/2024,9/6/2024,0.5,ELA,English Lang Arts III (Gr 11)-A,24-25,S1,Dropped
5142240,8/26/2024,9/6/2024,0.5,SCI,Next Gen Biology-A,24-25,S1,Dropped
5142249,8/26/2024,9/6/2024,0.5,MTH,Geometry-A,24-25,S1,Dropped
5142254,8/26/2024,9/6/2024,0.5,SCI,Next Gen Earth and Space Science-A,24-25,S1,Dropped
5142235,8/26/2024,9/6/2024,0.5,ELA,English Lang Arts IV (Gr 12)-A,24-25,S1,Dropped
5264454,8/26/2024,9/30/2024,0.5,OTHER,Study Skills (Gr 9-12)-A *,24-25,S1,Dropped
5422405,8/26/2024,1/16/2025,0.5,ELA,English Lang Arts III (Gr 11)-A,24-25,S1,
5422247,8/26/2024,1/16/2025,0.5,SS,World Hist and Geography-A,24-25,S1,
5422458,8/26/2024,1/16/2025,0.5,SCI,Next Gen Earth and Space Science-A,24-25,S1,
5422457,8/26/2024,1/16/2025,0.5,MTH,Algebra II-A,24-25,S1,
5422707,8/26/2024,9/30/2024,0.5,PE,Physical Education,24-25,S1,Dropped
5282580,8/26/2024,1/16/2025,0.5,ELA,English Lang Arts I (Gr 9)-A,24-25,S1,
5282598,8/26/2024,1/16/2025,0.5,PE,Physical Education,24-25,S1,
5282610,8/26/2024,1/16/2025,0.5,SCI,Next Gen Biology-A,24-25,S1,
5282579,8/26/2024,1/16/2025,0.5,SS,U.S. History & Geography-A,24-25,S1,
5282611,8/26/2024,1/16/2025,0.5,MTH,Algebra I-A,24-25,S1,
5282608,8/26/2024,1/16/2025,0.5,ART,Art History-A,24-25,S1,
5201985,8/26/2024,1/16/2025,0.5,ELA,English Lang Arts III (Gr 11)-A,24-25,S1,
5201979,8/26/2024,1/16/2025,0.5,MTH,Algebra II-A,24-25,S1,
5201986,8/26/2024,1/16/2025,0.5,LANG,Spanish I-A,24-25,S1,
5201977,8/26/2024,1/16/2025,0.5,ART,Orchestra II-A,24-25,S1,
5168366,8/26/2024,1/16/2025,0.5,ART,Orchestra III-A,24-25,S1,
5168367,8/26/2024,1/16/2025,0.5,OTHER,Digital Music and Editing-A,24-25,S1,
5340025,8/26/2024,9/24/2024,0.5,SCI,Chemistry-A,24-25,S1,Dropped
5340026,8/26/2024,1/16/2025,0.5,SS,Civics,24-25,S1,
5384114,8/26/2024,8/28/2024,0.5,ART,Concert Band-A,24-25,S1,Dropped
5384162,8/26/2024,8/28/2024,0.5,OTHER,Seminar-A,24-25,S1,Dropped
5384174,8/26/2024,8/28/2024,0.5,PE,Team Sports-A,24-25,S1,Dropped
5146209,8/26/2024,1/16/2025,0.5,SCI,Next Gen Biology-A,24-25,S1,
5146467,8/26/2024,1/16/2025,0.5,ELA,English Lang Arts II (Gr 10)-A,24-25,S1,
5146469,8/26/2024,1/16/2025,0.5,MTH,Geometry-A,24-25,S1,
5146465,8/26/2024,10/7/2024,0.5,SS,Civics,24-25,S1,Dropped
5146463,8/26/2024,1/16/2025,0.5,LANG,Spanish I-A,24-25,S1,
5146208,8/26/2024,1/16/2025,0.5,OTHER,Study Skills (Gr 9-12)-A *,24-25,S1,
5319224,8/26/2024,1/16/2025,0.5,LANG,Spanish I-A,24-25,S1,
5319227,8/26/2024,1/16/2025,0.5,SCI,Next Gen Earth and Space Science-A,24-25,S1,
4902373,8/26/2024,11/14/2024,0.5,ELA,English Lang Arts III (Gr 11)-A,24-25,S1,Dropped
4902378,8/26/2024,11/14/2024,0.5,MTH,Algebra II-A,24-25,S1,Dropped
5319222,8/26/2024,11/14/2024,0.5,SS,World Hist and Geography-A,24-25,S1,Dropped
5319230,8/26/2024,1/16/2025,0.5,PE,Weight Training,24-25,S1,
5340148,8/26/2024,8/28/2024,0.5,PE,Physical Education,24-25,S1,Dropped
5455860,8/26/2024,8/27/2024,0.5,OTHER,Robotics (9-12)-A,24-25,S1,Dropped
5327223,8/26/2024,8/27/2024,0.5,PE,Physical Education,24-25,S1,Dropped
5229651,8/26/2024,1/16/2025,0.5,ELA,English Lang Arts IV (Gr 12)-A,24-25,S1,
5229649,8/26/2024,1/16/2025,0.5,MTH,Pre-Calculus-A,24-25,S1,
5229650,8/26/2024,1/16/2025,0.5,PE,Physical Education,24-25,S1,
5229660,8/26/2024,6/11/2025,0.5,SS,"World Hist and Geo, Virt (Edg)-B",24-25,YR,
5479964,8/26/2024,9/24/2024,0.5,OTHER,Marketing and Entrepreneurship I-A,24-25,S1,Dropped
5479755,8/26/2024,1/16/2025,0.5,ART,Yearbook-A,24-25,S1,
5479973,8/26/2024,1/16/2025,0.5,OTHER,Creative Writing I-A,24-25,S1,
5069326,8/26/2024,8/27/2024,0.5,MTH,Pre-Calculus-A,24-25,S1,Dropped
5069468,8/26/2024,1/16/2025,0.5,SCI,Environmental Science-A,24-25,S1,
5078594,8/26/2024,9/4/2024,0.5,OTHER,Literature Through Film-A,24-25,S1,Dropped
5078595,8/26/2024,1/16/2025,0.5,OTHER,AP Research-A,24-25,S1,
5078596,8/26/2024,1/16/2025,0.5,SS,AP U.S. Government and Politics-A,24-25,S1,
5078597,8/26/2024,1/16/2025,0.5,OTHER,Sociology,24-25,S1,
5240548,8/26/2024,1/16/2025,0.5,LANG,Spanish III-A,24-25,S1,
5256521,8/26/2024,1/16/2025,0.5,ELA,English Lang Arts IV (Gr 12)-A,24-25,S1,
5256355,8/26/2024,1/16/2025,0.5,MTH,Statistics-A,24-25,S1,
5411486,8/26/2024,9/4/2024,0.5,OTHER,Leadership-A,24-25,S1,Dropped
5282669,8/26/2024,1/16/2025,0.5,OTHER,Leadership-A,24-25,S1,
5282672,8/26/2024,1/16/2025,0.5,OTHER,African American History-A,24-25,S1,
5447299,8/26/2024,9/6/2024,0.5,SCI,Next Gen Biology-A,24-25,S1,Dropped
5447286,8/26/2024,9/6/2024,0.5,MTH,Algebra I-A,24-25,S1,Dropped
5447271,8/26/2024,9/6/2024,0.5,PE,Health Education,24-25,S1,Dropped
5447280,8/26/2024,1/16/2025,0.5,ART,Choir I-A,24-25,S1,
4890265,8/26/2024,9/6/2024,0.5,ELA,English Lang Arts I (Gr 9)-A,24-25,S1,Dropped
4890266,8/26/2024,1/16/2025,0.5,SS,U.S. History & Geography-A,24-25,S1,
4890267,8/26/2024,1/16/2025,0.5,LANG,Spanish I-A,24-25,S1,
5457824,8/26/2024,8/27/2024,0.5,LANG,Spanish I-A,24-25,Q1,Dropped
5458322,8/26/2024,8/27/2024,0.5,ELA,English Lang Arts IV (Gr 12)-A,24-25,Q1,Dropped
